15,34,574.000236,175.000125,41.999472,37.999875,1, 1, 1
16,34,574.000236,175.000125,41.999472,37.000125000000004,1, 1, 1
17,34,574.000236,174.0,41.999472,37.999875,1, 1, 1
18,34,573.0004260000001,174.0,41.999472,37.999875,1, 1, 1
19,34,573.0004260000001,174.0,43.000524,37.999875,1, 1, 1
20,34,572.000616,175.000125,43.000524,39.0,1, 1, 1
21,34,573.0004260000001,175.000125,43.000524,39.0,1, 1, 1
22,34,572.000616,174.0,43.000524,39.0,1, 1, 1
23,34,572.000616,172.000125,44.000334,40.000125,1, 1, 1
24,34,570.999564,172.000125,45.000144,40.000125,1, 1, 1
25,34,570.999564,172.000125,45.000144,40.000125,1, 1, 1
26,34,570.999564,172.000125,45.000144,40.999875,1, 1, 1
27,34,568.000134,172.000125,48.999384,40.999875,1, 1, 1
28,34,568.000134,172.000125,47.999574,42.0,1, 1, 1
29,34,569.9997539999999,171.0,45.999954,42.0,1, 1, 1
30,34,569.9997539999999,171.0,45.999954,40.999875,1, 1, 1
31,34,569.9997539999999,169.000125,46.999764,42.0,1, 1, 1
32,34,569.9997539999999,169.000125,45.999954,43.000125000000004,1, 1, 1
33,34,569.9997539999999,171.0,45.999954,43.000125000000004,1, 1, 1
34,34,569.9997539999999,171.0,45.999954,43.000125000000004,1, 1, 1
35,34,568.999944,172.000125,47.999574,43.000125000000004,1, 1, 1
36,34,568.999944,171.0,47.999574,43.999875,1, 1, 1
37,34,569.9997539999999,169.999875,46.999764,43.999875,1, 1, 1
38,34,569.9997539999999,169.999875,46.999764,43.999875,1, 1, 1
39,34,569.9997539999999,171.0,47.999574,43.999875,1, 1, 1
40,34,570.999564,171.0,47.999574,45.0,1, 1, 1
41,34,570.999564,172.000125,46.999764,45.0,1, 1, 1
42,34,570.999564,172.000125,47.999574,46.000125,1, 1, 1
43,34,570.999564,172.000125,47.999574,46.000125,1, 1, 1
44,34,570.999564,172.000125,48.999384,46.000125,1, 1, 1
45,34,572.000616,172.999875,47.999574,46.000125,1, 1, 1
46,34,572.000616,174.0,50.000436,46.000125,1, 1, 1
47,34,572.000616,175.000125,50.000436,46.000125,1, 1, 1
48,34,572.000616,175.000125,51.000246000000004,46.999875,1, 1, 1
49,34,572.000616,172.999875,51.000246000000004,48.0,1, 1, 1
50,34,573.0004260000001,172.999875,52.000056,48.0,1, 1, 1
51,34,573.0004260000001,172.999875,52.999866000000004,48.0,1, 1, 1
52,34,574.000236,172.999875,52.000056,49.000125000000004,1, 1, 1
53,34,574.000236,172.999875,52.000056,49.000125000000004,1, 1, 1
54,34,574.000236,172.999875,53.999676,49.999875,1, 1, 1
55,34,575.000046,172.999875,54.999486000000005,49.999875,1, 1, 1
56,34,575.000046,172.000125,53.999676,49.999875,1, 1, 1
57,34,575.000046,172.000125,53.999676,49.999875,1, 1, 1
58,34,575.999856,172.000125,53.999676,51.00000000000001,1, 1, 1
59,34,575.999856,172.000125,54.999486000000005,49.999875,1, 1, 1
60,34,576.999666,169.999875,53.999676,52.000125000000004,1, 1, 1
61,34,577.9994760000001,169.999875,53.999676,52.000125000000004,1, 1, 1
62,34,576.999666,169.999875,56.000538,52.000125000000004,1, 1, 1
63,34,577.9994760000001,169.999875,56.000538,52.000125000000004,1, 1, 1
64,34,577.9994760000001,171.0,56.000538,52.999874999999996,1, 1, 1
65,34,579.000528,172.000125,56.000538,52.999874999999996,1, 1, 1
66,34,579.000528,172.000125,56.000538,52.999874999999996,1, 1, 1
67,34,579.000528,172.000125,56.000538,52.999874999999996,1, 1, 1
68,34,580.0003379999999,172.000125,56.000538,52.999874999999996,1, 1, 1
69,34,580.0003379999999,172.000125,56.000538,52.999874999999996,1, 1, 1
70,34,581.000148,172.000125,56.000538,52.999874999999996,1, 1, 1
71,34,581.000148,172.000125,57.000347999999995,52.999874999999996,1, 1, 1
72,34,581.999958,172.000125,56.000538,52.999874999999996,1, 1, 1
73,34,579.000528,172.000125,58.999967999999996,53.99999999999999,1, 1, 1
74,34,579.000528,172.000125,58.999967999999996,53.99999999999999,1, 1, 1
75,34,581.000148,172.000125,58.000158,53.99999999999999,1, 1, 1
76,34,582.999768,172.000125,56.000538,52.999874999999996,1, 1, 1
77,34,581.000148,172.000125,58.000158,52.999874999999996,1, 1, 1
78,34,582.999768,172.999875,57.000347999999995,52.999874999999996,1, 1, 1
79,34,583.9995779999999,172.999875,54.999486000000005,53.99999999999999,1, 1, 1
80,34,583.9995779999999,172.999875,56.000538,53.99999999999999,1, 1, 1
81,34,583.9995779999999,172.999875,56.000538,52.999874999999996,1, 1, 1
82,34,582.999768,172.999875,57.000347999999995,52.999874999999996,1, 1, 1
83,34,582.999768,172.999875,57.000347999999995,52.999874999999996,1, 1, 1
84,34,582.999768,172.999875,57.000347999999995,52.999874999999996,1, 1, 1
85,34,582.999768,172.999875,56.000538,52.999874999999996,1, 1, 1
86,34,582.999768,172.000125,56.000538,52.999874999999996,1, 1, 1
87,34,582.999768,171.0,56.000538,53.99999999999999,1, 1, 1
88,34,582.999768,171.0,56.000538,53.99999999999999,1, 1, 1
89,34,582.999768,171.0,56.000538,53.99999999999999,1, 1, 1
90,34,582.999768,171.0,56.000538,53.99999999999999,1, 1, 1
91,34,581.999958,169.999875,57.000347999999995,55.000125,1, 1, 1
92,34,581.999958,169.999875,57.000347999999995,55.000125,1, 1, 1
93,34,581.000148,171.0,57.000347999999995,55.000125,1, 1, 1
94,34,580.0003379999999,171.0,57.000347999999995,55.000125,1, 1, 1
95,34,579.000528,171.0,58.000158,55.000125,1, 1, 1
96,34,577.9994760000001,171.0,59.999778,55.999874999999996,1, 1, 1
97,34,576.999666,171.0,58.999967999999996,55.000125,1, 1, 1
98,34,575.999856,169.999875,59.999778,57.0,1, 1, 1
99,34,573.0004260000001,169.999875,61.999398,55.999874999999996,1, 1, 1
100,34,575.000046,169.999875,59.999778,57.0,1, 1, 1
101,34,574.000236,172.000125,59.999778,55.999874999999996,1, 1, 1
102,34,573.0004260000001,172.000125,58.999967999999996,58.000125,1, 1, 1
103,34,572.000616,172.999875,59.999778,58.000125,1, 1, 1
104,34,570.999564,174.0,60.999587999999996,58.000125,1, 1, 1
105,34,570.999564,172.999875,59.999778,58.000125,1, 1, 1
106,34,568.999944,172.000125,61.999398,58.999875,1, 1, 1
107,34,567.000324,172.000125,64.00026,58.999875,1, 1, 1
108,34,567.000324,172.000125,61.999398,58.999875,1, 1, 1
109,34,563.999652,172.999875,63.00045,58.999875,1, 1, 1
110,34,562.9998420000001,174.0,63.00045,58.000125,1, 1, 1
111,34,562.000032,172.999875,63.00045,60.0,1, 1, 1
112,34,559.000602,172.000125,65.00007,60.0,1, 1, 1
113,34,556.99974,172.999875,65.00007,60.0,1, 1, 1
